id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_id,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_id,redemption_handgun,redemption_long_gun,redemption_other,returned_id,returned_handgun,returned_long_gun,returned_other,rentals_id,rentals_handgun,rentals_long_gun,private_sale_id,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_id,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
5610,2015-02,Wyoming,546,,2131,2092,117,155,0,5610,3,1,0,5610,191,303,0,5610,0,0,0,5610,,,5610,0,0,0,5610,0,0,0,5539
5611,2015-01,Alabama,16077,,16291,12944,849,739,0,5611,12,16,1,5611,2227,1953,10,5611,0,0,0,5611,,,5611,0,0,0,5611,0,0,0,51119
5612,2015-01,Alaska,196,,2439,2050,225,107,0,5612,5,9,0,5612,170,147,0,5612,0,0,0,5612,,,5612,0,0,0,5612,0,0,0,5348
5613,2015-01,Arizona,3690,,10585,6808,723,510,0,5613,4,3,0,5613,1510,781,6,5613,0,0,0,5613,,,5613,0,0,0,5613,0,0,0,24620
5614,2015-01,Arkansas,3896,,5295,5760,202,319,0,5614,5,7,0,5614,972,1727,1,5614,0,0,0,5614,,,5614,0,0,0,5614,0,0,0,18184
5615,2015-01,California,47134,,37560,23524,4060,0,0,5615,0,0,0,5615,514,480,20,5615,0,0,0,5615,,,5615,0,0,0,5615,0,0,0,113292
5616,2015-01,Colorado,3404,,15739,11932,1031,897,0,5616,0,0,0,5616,2,2,0,5616,0,0,0,5616,,,5616,0,0,0,5616,0,0,0,33007
5617,2015-01,Connecticut,10699,,9910,3891,211,0,74,5617,0,0,0,5617,0,0,0,5617,0,0,0,5617,,,5617,6,0,0,5617,0,0,0,24791
5618,2015-01,Delaware,392,,1910,1596,82,84,0,5618,6,4,0,5618,35,24,0,5618,0,0,0,5618,,,5618,0,0,0,5618,0,0,0,4133
5619,2015-01,District of Columbia,0,,55,6,0,0,0,5619,0,0,0,5619,0,0,0,5619,0,0,0,5619,,,5619,0,0,0,5619,0,0,0,61
5620,2015-01,Florida,13798,,43909,21939,2433,1752,218,5620,14,8,0,5620,2536,1282,6,5620,0,0,0,5620,,,5620,0,0,0,5620,0,0,0,87895
5621,2015-01,Georgia,15535,,13650,9280,404,578,0,5621,6,10,0,5621,1960,1819,6,5621,0,0,0,5621,,,5621,0,0,0,5621,0,0,0,43248
5622,2015-01,Guam,0,,101,49,13,1,0,5622,0,0,0,5622,0,0,0,5622,0,0,0,5622,,,5622,0,0,0,5622,0,0,0,164
5623,2015-01,Hawaii,1188,,0,0,0,0,0,5623,0,0,0,5623,0,0,0,5623,0,0,0,5623,,,5623,0,0,0,5623,0,0,0,1188
5624,2015-01,Idaho,2719,,2568,3342,187,153,1,5624,1,1,2,5624,340,540,2,5624,2,0,0,5624,,,5624,0,0,0,5624,0,0,0,9858
5625,2015-01,Illinois,63009,,20682,12203,0,818,0,5625,0,0,0,5625,0,0,0,5625,0,0,0,5625,,,5625,0,0,0,5625,0,0,0,96712
5626,2015-01,Indiana,34934,,18433,11935,1081,597,6,5626,2,0,0,5626,7,536,2,5626,0,0,0,5626,,,5626,0,0,0,5626,0,0,0,67533
5627,2015-01,Iowa,9736,,197,2486,44,9,0,5627,0,0,0,5627,4,85,0,5627,0,0,0,5627,,,5627,0,0,1,5627,0,0,0,12562
5628,2015-01,Kansas,2300,,5724,5577,331,304,0,5628,0,0,0,5628,492,437,1,5628,0,0,0,5628,,,5628,0,0,0,5628,0,0,0,15166
5629,2015-01,Kentucky,298959,,9629,7663,241,535,0,5629,5,5,1,5629,1656,2084,0,5629,0,0,0,5629,,,5629,0,0,0,5629,0,0,0,320778
5630,2015-01,Louisiana,43,,10760,10358,789,498,0,5630,2,4,0,5630,1047,1013,2,5630,0,0,0,5630,,,5630,0,0,0,5630,0,0,0,24516
5631,2015-01,Maine,0,,2617,2285,168,117,1,5631,0,0,0,5631,83,152,0,5631,0,0,0,5631,,,5631,0,0,0,5631,0,0,0,5423
5632,2015-01,Mariana Islands,0,,0,0,1,0,0,5632,0,0,0,5632,0,0,0,5632,0,0,0,5632,,,5632,0,0,0,5632,0,0,0,1
5633,2015-01,Maryland,1623,,2542,4795,108,12,0,5633,0,2,0,5633,67,142,5,5633,0,0,0,5633,,,5633,0,11,0,5633,0,3,1,9311
5634,2015-01,Massachusetts,4937,,5139,2568,337,123,0,5634,0,0,0,5634,2,2,1,5634,2,1,0,5634,,,5634,0,0,0,5634,0,0,0,13112
5635,2015-01,Michigan,15459,,9260,7923,436,191,0,5635,1,1,0,5635,6,290,0,5635,22,4,3,5635,,,5635,0,0,0,5635,0,0,0,33596
5636,2015-01,Minnesota,20089,,8181,7949,604,324,0,5636,0,0,0,5636,221,448,2,5636,2,3,1,5636,,,5636,0,0,0,5636,0,0,0,37824
5637,2015-01,Mississippi,837,,6798,6220,261,314,14,5637,41,30,0,5637,1184,1416,4,5637,0,0,0,5637,,,5637,0,0,0,5637,0,0,0,17119
5638,2015-01,Missouri,7340,,21243,13943,1185,900,0,5638,4,12,0,5638,1168,1469,7,5638,0,0,0,5638,,,5638,0,0,0,5638,0,0,0,47271
5639,2015-01,Montana,943,,2204,3380,114,180,17,5639,4,3,0,5639,499,877,1,5639,0,11,1,5639,,,5639,0,0,0,5639,0,0,0,8234
5640,2015-01,Nebraska,3915,,169,2057,21,6,0,5640,0,1,0,5640,3,69,0,5640,0,0,0,5640,,,5640,0,0,0,5640,0,0,0,6241
5641,2015-01,Nevada,2061,,3936,2553,219,241,0,5641,0,0,0,5641,296,176,0,5641,0,0,0,5641,,,5641,0,0,0,5641,0,0,0,9482
5642,2015-01,New Hampshire,2940,,4097,2652,118,0,6,5642,0,1,0,5642,0,16,2,5642,1,1,0,5642,,,5642,0,0,0,5642,0,0,0,9834
5643,2015-01,New Jersey,0,,3854,3163,127,0,0,5643,0,0,0,5643,0,0,0,5643,0,0,0,5643,,,5643,0,0,0,5643,0,0,0,7144
5644,2015-01,New Mexico,471,,4548,3689,353,388,0,5644,1,1,0,5644,520,642,1,5644,0,0,0,5644,,,5644,0,0,0,5644,0,0,0,10614
5645,2015-01,New York,3923,,9002,12478,597,141,0,5645,0,1,0,5645,9,16,1,5645,0,0,0,5645,,,5645,189,121,11,5645,4,13,0,26506
5646,2015-01,North Carolina,23597,,1291,13043,641,213,0,5646,5,11,0,5646,1923,2466,9,5646,0,0,0,5646,,,5646,0,0,0,5646,0,0,0,43199
5647,2015-01,North Dakota,689,,1672,2793,81,83,0,5647,1,0,0,5647,51,141,1,5647,0,0,0,5647,,,5647,0,0,0,5647,0,0,0,5512
5648,2015-01,Ohio,0,,26268,16186,1678,1164,0,5648,9,18,32,5648,1352,954,15,5648,0,0,0,5648,,,5648,0,0,0,5648,0,0,0,47676
5649,2015-01,Oklahoma,0,,13234,9811,1006,832,0,5649,8,15,0,5649,1764,1933,3,5649,0,0,0,5649,,,5649,0,0,0,5649,0,0,0,28606
5650,2015-01,Oregon,62,,10601,8766,0,0,0,5650,0,0,0,5650,0,0,0,5650,0,0,0,5650,,,5650,0,0,0,5650,0,0,0,19429
5651,2015-01,Pennsylvania,20519,,44966,7800,0,0,36,5651,0,0,0,5651,0,0,0,5651,0,0,0,5651,,,5651,0,0,0,5651,0,0,0,73321
5652,2015-01,Puerto Rico,0,,1031,148,11,18,0,5652,0,0,0,5652,13,4,0,5652,0,0,0,5652,,,5652,0,0,0,5652,0,0,0,1225
5653,2015-01,Rhode Island,0,,886,622,63,140,0,5653,0,0,0,5653,6,5,0,5653,0,0,0,5653,,,5653,0,0,0,5653,0,0,0,1722
5654,2015-01,South Carolina,6266,,8767,6156,507,289,0,5654,2,3,0,5654,1101,828,4,5654,0,0,0,5654,,,5654,0,0,0,5654,0,0,0,23923
5655,2015-01,South Dakota,0,,2399,3631,188,147,0,5655,1,1,0,5655,133,208,1,5655,0,0,0,5655,,,5655,0,0,0,5655,0,0,0,6709
5656,2015-01,Tennessee,19362,,22197,15007,0,970,0,5656,0,0,0,5656,0,0,0,5656,0,0,0,5656,,,5656,0,0,0,5656,0,0,0,57536
5657,2015-01,Texas,18530,,44153,36397,2852,2306,0,5657,24,26,0,5657,6102,4893,32,5657,0,0,0,5657,,,5657,0,0,0,5657,0,0,0,115315
5658,2015-01,Utah,12100,,2923,3317,198,135,0,5658,0,0,1,5658,242,378,1,5658,69,28,2,5658,,,5658,0,0,0,5658,0,0,0,19394
5659,2015-01,Vermont,0,,1171,1081,72,46,0,5659,0,1,0,5659,0,2,0,5659,0,0,0,5659,,,5659,0,0,0,5659,0,0,0,2373
5660,2015-01,Virgin Islands,67,,7,4,1,0,0,5660,0,0,0,5660,0,0,0,5660,0,0,0,5660,,,5660,0,0,0,5660,0,0,0,79
5661,2015-01,Virginia,379,,21023,14433,844,0,0,5661,0,0,0,5661,0,0,0,5661,3,2,1,5661,,,5661,0,0,0,5661,0,0,0,36685
5662,2015-01,Washington,10516,,13781,9419,1423,473,5,5662,2,2,0,5662,1246,1149,2,5662,0,0,0,5662,,,5662,0,0,0,5662,0,0,0,38018
5663,2015-01,West Virginia,1450,,6881,5876,289,406,15,5663,1,2,0,5663,1032,1669,3,5663,0,0,0,5663,,,5663,0,0,0,5663,0,0,0,17624
5664,2015-01,Wisconsin,4614,,9703,9221,608,49,0,5664,0,1,0,5664,123,263,5,5664,0,0,0,5664,,,5664,0,0,0,5664,0,0,0,24587
5665,2015-01,Wyoming,394,,1646,1830,106,100,3,5665,3,5,0,5665,137,189,0,5665,0,0,0,5665,,,5665,0,0,0,5665,0,0,0,4413
5666,2014-12,Alabama,16469,,23630,29449,773,1130,0,5666,8,21,0,5666,2260,2126,8,5666,,,,5666,,,5666,0,0,0,5666,0,0,0,75874
5667,2014-12,Alaska,212,,4259,4189,305,202,0,5667,7,5,0,5667,141,122,0,5667,,,,5667,,,5667,0,0,0,5667,0,0,0,9442
5668,2014-12,Arizona,3892,,14200,11509,842,588,0,5668,4,5,0,5668,1299,720,3,5668,,,,5668,,,5668,0,0,0,5668,0,0,0,33062
5669,2014-12,Arkansas,3675,,8260,14121,191,398,0,5669,6,9,0,5669,988,1803,2,5669,,,,5669,,,5669,0,0,0,5669,0,0,0,29453
5670,2014-12,California,41907,,66770,47409,6956,0,0,5670,0,0,0,5670,540,580,8,5670,,,,5670,,,5670,0,0,0,5670,0,0,0,164170
